ID,area,comment,confidence,lat,lng,name,negative,positive,repost,sentiment,thumb,time,uid_0,uid_1,userarea,Shape_Leng,area_code,count,txt
96,武汉·东湖风景区,0,0.995355,30.54583487,114.4004719,kelo不加冰,0.0020903,0.99791,0,2,0,01月23日 01:15, , , ,0.918169117,23,1,嗯嗯继续保持，要做的更好。Lyy感谢！另外，我还想说一句#武汉肺炎# 武汉#稳住，我们能赢
97,武汉·江山如画四期,0,0.999053,30.56865193,114.2598287,冷暴力冠军_,0.999574,0.000425973,0,0,0,01月23日 03:34, , ,0,0.410438256,21,1,感觉Wi-Fi也有肺炎了妈的 打个王者卡死了。。。无语
98,武汉·武汉大学中南医院,31,0.99867,30.55545495,114.3471516,有味r,0.000598415,0.999402,0,2,0,01月23日 06:24, , , ,0.918169117,23,1,#武汉封城#  今年是过得最特殊的一个春节了一边沉浸在迎接新生命de喜悦中一边不停的刷到肺炎疫情得最新数据希望疫情早日得到控制！大家都平平安安安的！！??????????????????????
99,武汉·光谷青年城,1,0.999572,30.49489789,114.3988265,楊楊楊yly19,0.000192571,0.999807,0,2,0,01月23日 09:14, , , ,2.931269894,10,1,我爱武汉新年愿望是身边的人都能健健康康，武汉快点挺过#全国确诊新型肺炎病例# 这一关#武汉加油#
100,武汉·武汉市儿童医院,10,0.998447,30.63573648,114.3917392,梦君爱嗑大白兔,0.999301,0.000698699,0,0,0,01月23日 12:29, , , ,0.721320639,19,1,朋友圈不能散发负能量，但是我真的忍不住吐槽啊。劳资看个病太难了，太tm的难了，对于今天所有的新闻热搜，什么伤医不明肺炎，真的就两个字，活该。平时不注意，临时抱佛脚，没有天佑武汉，从武汉的处理和防范来说，这是迟早的事，只愿大家安好！
101,武汉·万科汉阳国际,7,0.452232,30.54769063,114.1930298,4个東西,0.753504,0.246496,1,0,0,01月23日 13:50, , , ,0.52938045,22,1,#全国确诊新型肺炎病例#武汉人也是受害者，不是病毒的发起者。需要的是理解不是谩骂。大家在配合在坚守，希望世界多点善良吧。
102,武汉·保利时代,0,0.679683,30.49360294,114.4022531,履束河,0.855857,0.144143,0,0,0,01月23日 13:38, , ,0,2.931269894,10,1,#全国确诊新型肺炎病例#这个时候有些人真是有病，刻意造谣官方没有动作，故意编造毫无根据的时间表，这些人蹭流量的biss
103,武汉·江腾广场,2,0.997338,30.53958919,114.2489382,大龙龙超帅,0.00119792,0.998802,0,2,0,01月23日 17:59, , ,0,0.52938045,22,1,#全国确诊新型肺炎病例#灾难面前人性淋漓尽致，一句话开心就好
104,武汉·天下·城市星座,17,0.998186,30.607094,114.2685378,Lang1103,0.000816324,0.999184,1,2,0,01月23日 17:18, , , ,0.30871907,20,1,确定一人一喵过年的第一天给我买菜给你洗澡突然找到我这个春节独自坚守这里的一个意义和目的了，我坚守你每天拉??????#2020春节留在武汉对抗新型肺炎的我们##Luca日常#
105,武汉·后湖,10,0.501631,30.64924688,114.3013156,你的小智障xxx,0.224266,0.775734,0,2,0,01月23日 18:39,str,wxx19970726,0,0.44466066,18,1,每一分一秒都在刷新闻 看着我又害怕又难过，作为重灾区 还是今天赶着回了重灾区的我祈求平平安安，祈求不要在严重了??????#全国确诊新型肺炎病例# 安安心心待在家，等着能给我们解禁的那一天
106,武汉·辛亥革命博物馆,4,0.999683,30.53945796,114.3003259,孙渺-,0.000142494,0.999858,2,2,0,01月23日 22:32, , , ,0.918169117,23,1,#全国确诊新型肺炎病例# 你我皆平凡，因勇敢而伟大。致敬，愿所有医护人员皆可平安归来??
107,武汉·花园道,7,0.643186,30.58474436,114.2802019,ohhFanFan,0.839434,0.160566,0,0,0,01月23日 23:38, , , ,0.30871907,20,1,躲过澳洲森林大火却没躲过武汉肺炎??????
108,武汉·江岸区,0,0.66414,30.60209808,114.3045486,爱猪咪的63酱,0.151137,0.848863,0,2,0,01月23日 23:34, , , ,0.44466066,18,1,武汉????????????新型冠状病毒肺炎疫情实时动态更新页面O网页链接 ???
109,武汉·后湖,3,0.999722,30.64924688,114.3013156,姿态xy,0.000124811,0.999875,0,2,0,01月10日 00:59, , , ,0.44466066,18,1,#愿你遇到的人都是温暖的# 下周就要在武汉看到我大栗姐姐真的超开心啊激动～挣钱真难呀 一切都会越来越好！！！
110,武汉·武汉莱斯国际酒店,0,0.991416,30.57241565,114.3485049,武汉品茶鲜花派送,0.00386263,0.996137,0,2,0,01月10日 00:59, , , ,0.918169117,23,1,#武汉记录##武汉夜生活##武汉品茶# 喝个茶在睡觉，身体健康长寿。
111,武汉·湖北工业大学,0,0.99799,30.4832079,114.3032878,鲍勃马利奥,0.000904428,0.999095,0,2,0,01月10日 00:59, , , ,2.931269894,10,1,欢迎来到②?②?#武汉约拍##索尼大法好##赛博朋克#
112,武汉·中南财经政法大学,5,0.986736,30.53575837,114.3072915,橙汁儿甜酒,0.0059689,0.994031,0,2,0,01月10日 00:37, , , ,0.918169117,23,1,打卡#宜家# 武汉宜家真的可以逛一天  也可以拍一天许愿??以后要努力挣钱然后来买买买
113,武汉·江汉路,0,0.984824,30.5861812,114.2823964,武汉无痕接发烫发染发One-高睿,0.00682918,0.993171,0,2,0,01月10日 00:15, , , ,0.44466066,18,1,人生没有白走的路，每一步都算数。弯路自有弯路存在的意义，武汉接发走下去，可能才能找到真正属于自己的路。
114,武汉·汉口火车站,0,0,30.62153636,114.24898,Crazy言覃白告,0,0,0,-1,0,01月10日 03:58, , ,0,0.30871907,20,1,凌晨4点，比预计的时间晚了19个小时，人生第一次误车，虽然有波折但也算是踏上回家的路了。不知怎的，取完票看见身旁的人无论年轻的学生还是中年返乡人无不透露出喜悦，大家似乎并没有在意这个时间点，心里只有回家。武汉，我们来年再见!
115,武汉·湖北经视大厦,1,0.982643,30.55031428,114.3321217,神仙ghost,0.00781061,0.992189,0,2,0,01月10日 05:57, , , ,0.918169117,23,1,"刚送走跟我关系最好的室友去统考,明明是她考试我急得一晚上没睡不知不觉在武汉都待了半年,从最开始抗拒厌恶到现在习惯 冷不丁的想要离开还有些不舍,在这边的人和事和记忆 日后的韩雪回想起来一定会很怀念 珍惜每一天??????Keep on dancing."
116,武汉·南湖花园,0,0.971649,30.51692249,114.3085138,慧和HuiHe,0.987242,0.0127579,0,0,0,01月10日 07:59,str,xiake0627,0,2.931269894,10,1,我丢~ 冷的我一夜没睡好  #武汉下雪#
117,武汉·黎黄陂路,27,0.999608,30.58986107,114.2943037,喜楽糖,0.000176615,0.999823,0,2,0,01月10日 08:47, , , ,0.44466066,18,1,快过年了，给自己添几件新的饰品，心情也会变好雨雪过后，在这里的懒人沙发窝一下午，一杯茶或一杯咖啡，喜欢这样慢慢的打发时间，开心就很好??岁间手作商店?咖啡饰品  |  黎黄陂路13号#武汉#
118,武汉·武汉美术馆,3,0.999942,30.58653726,114.2875434,武汉江城苏剑,2.62E-05,0.999974,1,2,0,01月10日 08:47, , , ,0.44466066,18,1,随手拍过大年啦！舞个民俗表演 ?蚌壳精，红红火火迎新春！随手拍#带着微博去旅行##武汉新闻##网友拍武汉##荆楚网##环球旅行体验师平台##荆楚网友看荆楚##美拍武汉##湖北旅游#
119,武汉·华中师范大学,3,0.883697,30.5199928,114.3552674,M_段段今天瘦了吗,0.0523365,0.947664,0,2,0,01月10日 08:47, , , ,2.931269894,10,1,武汉有点冷，今天去哪儿呢
120,武汉·琴台大剧院,5,0.997432,30.56357319,114.2536708,王天时clarinet,0.00115569,0.998844,0,2,0,01月10日 08:24, , , ,0.52938045,22,1,武汉！美好的夜晚。
121,武汉·金地雄楚1号,0,0.919161,30.49869731,114.3847887,水果硬糖wyw,0.0363775,0.963623,0,2,0,01月10日 09:59, , , ,2.931269894,10,1,武汉租房武汉合租康泰花园1290 独卫阳台房，无中介，压一付一，支持短租1～3个月，工程大学旁边，光谷附近  ???交通便利
122,武汉·金地雄楚1号,0,0.304508,30.49869731,114.3847887,水果硬糖wyw,0.687029,0.312971,0,0,0,01月10日 09:51, , , ,2.931269894,10,1,武汉租房武汉合租武汉租房 康卓新城1130阳台房，无中介，压一付一，武汉工程大学旁边，光谷附近  ???
123,武汉·金地雄楚1号,0,0.540845,30.49869731,114.3847887,水果硬糖wyw,0.20662,0.79338,0,2,0,01月10日 09:47, , , ,2.931269894,10,1,武汉租房武汉合租武汉租房 康卓新城890单间，无中介，压一付一，首月免租，光谷附近  ?交通便利
124,武汉·南国南湖城市广场,0,0.996653,30.50779534,114.319508,Lin丶羽贤,0.001506,0.998494,0,2,0,01月10日 09:47, , , ,2.931269894,10,1,南湖沃尔玛楼上，精装一居室～舒适宜人，随时可看，拎包入住，近地铁近商圈～年底租房季！快来咨询吧2武汉·南湖佰(港城店)#南湖#
125,武汉·金地雄楚1号,0,0.149269,30.49869731,114.3847887,水果硬糖wyw,0.382829,0.617171,0,2,0,01月10日 09:47, , , ,2.931269894,10,1,武汉租房 关西小区790单间，无中介，压一付一，包WiFi，首月免租，杨家湾地铁站附近  ??
126,武汉·武汉汉街万达广场,3,0.979285,30.55895836,114.332838,江宁充电宝,0.0093217,0.990678,0,2,0,01月10日 09:47,str,AwakenThePower,0,2.931269894,10,1,话说在旁边等着开门的时候，我听见有个老哥说专门坐高铁来武汉这家店拿色纸，实属鉴中鉴。#紫罗兰永恒花园#
127,武汉·金地雄楚1号,0,0.21136,30.49869731,114.3847887,水果硬糖wyw,0.539432,0.460568,0,1,0,01月10日 09:37, , , ,2.931269894,10,1,武汉租房 金地天悦960单间，无中介，压一付一，首月免租，中南民族大学旁边，光谷附近  ???
128,武汉·金地雄楚1号,0,0.900854,30.49869731,114.3847887,水果硬糖wyw,0.0446155,0.955384,0,2,0,01月10日 09:37, , , ,2.931269894,10,1,武汉租房武汉租房无中介武汉合租金地中心城860单间，无中介，压一付一，干净整洁，首月免租，武汉工程大学对面，光谷附近
129,武汉·武汉大学,0,0.999589,30.53980024,114.3609749,刘莉是兔子,0.000185122,0.999815,0,2,0,01月10日 09:30, , ,0,0.918169117,23,1,#兔子的生活日记#365日碎片每日生活感武汉约拍#寒假##约拍##摄影# 草莓融化在你身上?
130,武汉·后湖,0,0.998794,30.64924688,114.3013156,武汉施罗斯脊柱侧弯矫正,0.000542582,0.999457,0,2,0,01月10日 11:47, , , ,0.44466066,18,1,#今日施罗斯动态# 施罗斯SBP治疗师认证课程第三天，四名侧弯患者来到武汉工作室，加入到我们的课程之中，十二名治疗师学员们三人一组负责一名患者，正式开始了实战训练。学员们正在SBP认证治疗师导师龚少鹏导师的带领下进行患者现场诊断与分型。#脊柱侧弯保守治疗# ???
131,武汉·街道口,0,0.0640069,30.52650357,114.3537022,小呀嘛小二郎yyyyyy,0.578803,0.421197,0,0,0,01月10日 11:37, , ,0,2.931269894,10,1,#武汉下雪#怎么还不下雪
132,武汉·武汉华夏理工学院,0,0.965481,30.46928131,114.406385,AAAAAAA颖呀,0.0155336,0.984466,0,2,0,01月10日 11:27, , , ,2.931269894,10,1,7、8号线徐家棚，才华茗苑精装三居室大单间，仅需830#武汉租房##徐东租房#
133,武汉·木槿家婚礼,0,0.999808,30.52893477,114.3500863,木槿家婚礼,8.64E-05,0.999914,0,2,0,01月10日 11:18,str,mujinjia,0,2.931269894,10,1,# WEDDING 木槿家婚礼 / 轻定制婚礼品牌 #画得春山眉样好，百年有结是同心。一场香槟色的中国风婚礼让你感受沐浴在山水中的诗情画意。策划：@木槿家婚礼 主持：李梦晓摄影：@欢乐纪摄影 摄像：@壹肆电影工作室 #武汉婚礼# #中式婚礼#
134,武汉·木槿家婚礼,0,0.9999,30.52893477,114.3500863,木槿家婚礼,4.48E-05,0.999955,0,2,0,01月10日 11:09,str,mujinjia,0,2.931269894,10,1,# WEDDING 木槿家婚礼 / 轻定制婚礼品牌 #画得春山眉样好，百年有结是同心。一场香槟色的中国风婚礼让你感受沐浴在山水中的诗情画意。#武汉婚礼# #中式婚礼#
135,武汉·积玉桥,3,0.999981,30.57731693,114.3083211,李程ART,8.74E-06,0.999991,0,2,0,01月10日 11:09,str,LCART1991,0,0.918169117,23,1,清秀的小男孩素描#素描##画画##李程绘画##美术##武汉光影美术##武汉美术培训#
136,武汉·武汉市中心医院,1,0.854586,30.58359102,114.2894861,中华骨髓库湖北分库,0.0654362,0.934564,1,2,0,01月10日 11:09,str,hbzhangsheng,0,0.44466066,18,1,恩施90后无偿献血金奖获得者汪先生在武汉市中心医院血液科采集造血干细胞过程中，武汉血液中心成分献血科陈涵薇主任、护士谢晋、武汉多位成分献血者来看望慰问。
137,武汉·武汉长江二桥,0,0.936585,30.60815513,114.3151819,颠嗔疯,0.971463,0.0285368,0,0,0,01月10日 12:59, , ,江苏 常州,0.44466066,18,1,再见，武汉！湖南的辣椒???我回来了
138,武汉·平和打包厂旧址,1,0.670727,30.58470093,114.2922487,咕噜酱儿,0.148173,0.851827,1,2,0,01月10日 12:59, , ,0,0.44466066,18,1,???武汉租房 我想问下  有没有要租房子的  瑟瑟发抖
139,武汉·世界城光谷步行街,0,0.995896,30.50807763,114.3968903,米缇娅meteor,0.00184683,0.998153,0,2,0,01月10日 13:51, , ,湖北 武汉,2.931269894,10,1,本人爆米花，今天在武汉玩的嗨，昨天考完试。欧耶！带着我的小汤圆姐妹！
140,武汉·街道口,0,0.999923,30.52650357,114.3537022,拍吧自拍馆武汉,3.47E-05,0.999965,0,2,0,01月10日 13:51, , ,湖北 武汉,2.931269894,10,1,#个人写真##轻写真##摄影##武汉#
141,武汉·元银甲(武昌店),0,0.981283,30.58771522,114.3309569,大武汉美食排行榜,0.00842244,0.991578,0,2,0,01月10日 13:39, , ,湖北 武汉,2.931269894,10,1,#吃在武汉# 大众点评黑珍珠餐厅指南推出之际，湖北省烹饪酒店行业协会、武汉餐饮业协会隆重推出“武汉必吃餐厅”，亢龙太子酒轩花园店、湖锦酒楼国宴店、三五醇酒店、元银甲武昌江滩店、谢氏老金口王家湾店等夺得奖项。
142,武汉·积玉桥,0,0.997045,30.57731693,114.3083211,不正咖啡,0.00132981,0.99867,0,2,0,01月10日 13:31, , ,湖北 武汉,0.918169117,23,1,下午好呀，巧克力可颂积玉桥店供应哦！#不正咖啡##武汉精品咖啡##武汉咖啡##就这一刻#
143,武汉 2武汉,12,0.99808,30.59386784,114.2866731,ATTACK吴双东,0.000864164,0.999136,0,2,0,01月10日 13:21, , ,上海,0.44466066,18,1,See you tonight ??????@Q-danceOfficial #q-dance#
144,武汉·达美口腔,0,0.999891,30.59398804,114.2582667,达美口腔,4.89E-05,0.999951,0,2,0,01月10日 13:13,str,dameikouqiang,0,0.30871907,20,1,#武汉达美口腔##补牙# 最近都是等着整好牙齿过年系列蛀成这样看着好心疼时间紧迫，用这个临时牙过个年也棒棒哒
145,武汉·武汉工贸职业学院,0,0.9915,30.53174735,114.409643,拉风的念念,0.00382509,0.996175,0,2,0,01月10日 13:13, , ,湖北 武汉,2.931269894,10,1,武汉纺织大学2020级成人高考录取通知书陆续下发中没收到的学员请耐心等待一本院校专业齐全广东广西江西湖北欢迎跨区报考
146,武汉·卓刀泉,0,0.962314,30.51297434,114.3673752,淡若花逝岁月如歌_522,0.0169587,0.983041,0,2,0,01月10日 13:13, , ,湖北,2.931269894,10,1,每天看客户的好评，感觉真好[呲牙][呲牙]那位18岁的客户，辜经理已经结婚有娃了。#2019华晨宇火星演唱会# ，#看婚礼看出了阅兵的感觉#。找工作？光谷找工作！#(疑问)#，武汉找工作
147,武汉·武汉高铁站,1,0.992597,30.59386784,114.2866731,快乐人生就是好好学习天天追星,0.00333126,0.996669,0,2,0,01月10日 14:59, , ,0,0.44466066,18,1,南下之旅 越南越快乐 肉眼可见的增加的绿色和水 武汉高铁站非常奢华 我??了 我爱回家！
148,武汉·华中科技大学,0,0.858064,30.515377,114.4076895,名中有妳,0.0638711,0.936129,0,2,0,01月10日 14:59, , ,0,2.931269894,10,1,#享趣韩国吾玩出味# @韩国旅游发展局武汉办事处 我收到你寄给我的吾饮良品的炫彩手袋了，谢谢！我会以后每天都会坚持喝一杯吾饮良品的饮料，也会跟着小编更新的微博去探索并发现不一样的韩国
149,武汉·达拉斯医疗美容,0,0.991872,30.5682161,114.3030602,武汉达拉斯韩姐姐,0.00365734,0.996343,0,2,0,01月10日 14:51, , ,湖北,0.918169117,23,1,还记得这个姑娘吗？术后50天了，非常感恩，鼻子情况复杂，术后在武汉待到了拆线，每天来换药时还给我带水果，谢谢你，姑娘
150,武汉·许氏茶艺,0,0.992643,30.53594888,114.295568,武汉许氏茗理茶艺品有限公司,0.00331086,0.996689,0,2,0,01月10日 14:51,str,whxscy,0,0.918169117,23,1,?? 茶桌必备～水方[呲牙]#许氏茶艺?茶具##武汉·许氏茶艺茶具#
151,武汉·武汉老兵纹身,1,0.999482,30.57941653,114.2889257,兵哥_武汉老兵纹身,0.000233023,0.999767,0,2,0,01月10日 14:46,str,234031364,0,0.30871907,20,1,武汉刺青 分享一组动漫纹身#武汉纹身##彩色纹身图案##彩色纹身图案#
